X,Y,PILE ID,Pile Color,X,Y,Z
-93.9995094903822,34.9212962638132,5.66-S1.R041.J,Yellow,13688024.07,3012513.939,69.1028778
-93.999598561209,34.9213141215249,5.66-S1.R041.K,Yellow,13687996.59,3012513.939,68.94756613
-93.9996767088984,34.921329789209,5.66-S1.R041.L,Yellow,13687972.48,3012513.939,68.81130106
-93.9987184910879,34.92119423193,5.66-S1.R042.A,Orange,13688263.24,3012533.939,70.42462053
-93.9987857477743,34.9212077166342,5.66-S1.R042.B,Light Blue,13688242.49,3012533.939,70.30734553
-93.9988748183497,34.9212255748745,5.66-S1.R042.C,Light Blue,13688215.01,3012533.939,70.15203387
-93.9989638889637,34.9212434330498,5.66-S1.R042.D,Light Blue,13688187.53,3012533.939,69.9967222
-93.9990529272031,34.9212612846614,5.66-S1.R042.E,Light Blue,13688160.06,3012533.939,69.84146706
-93.9991419978938,34.9212791427065,5.66-S1.R042.F,Light Blue,13688132.58,3012533.939,69.6861554
-93.9992287997175,34.9212965457898,5.66-S1.R042.G,Dark Blue,13688105.8,3012533.939,69.5348
-93.9993155691647,34.9213139423127,5.66-S1.R042.H,Light Blue,13688079.03,3012533.939,69.38350112
-93.9994046399687,34.9213318001659,5.66-S1.R042.I,Yellow,13688051.55,3012533.939,69.22818946
-93.9994937108112,34.9213496579541,5.66-S1.R042.J,Yellow,13688024.07,3012533.939,69.0728778
-93.9995827816921,34.9213675156771,5.66-S1.R042.K,Yellow,13687996.59,3012533.939,68.91756613
-93.9996609294289,34.9213831833711,5.66-S1.R042.L,Yellow,13687972.48,3012533.939,68.78130106
-93.9987027110262,34.9212476259698,5.66-S1.R043.A,Light Blue,13688263.24,3012553.939,70.39462053
-93.9987699677534,34.9212611106825,5.66-S1.R043.B,Light Blue,13688242.49,3012553.939,70.27734553
-93.9988590383829,34.9212789689342,5.66-S1.R043.C,Light Blue,13688215.01,3012553.939,70.12203387
-93.9989481090509,34.9212968271207,5.66-S1.R043.D,Light Blue,13688187.53,3012553.939,69.9667222
-93.9990371473443,34.9213146787437,5.66-S1.R043.E,Light Blue,13688160.06,3012553.939,69.81146706
-93.9991262180891,34.9213325368001,5.66-S1.R043.F,Light Blue,13688132.58,3012553.939,69.6561554
-93.9992130199654,34.9213499398944,5.66-S1.R043.G,Dark Blue,13688105.8,3012553.939,69.5048
-93.9992997894653,34.9213673364283,5.66-S1.R043.H,Light Blue,13688079.03,3012553.939,69.35350112
-93.9993888603234,34.9213851942929,5.66-S1.R043.I,Yellow,13688051.55,3012553.939,69.19818946
-93.9994779312199,34.9214030520923,5.66-S1.R043.J,Yellow,13688024.07,3012553.939,69.0428778
-93.9995670021548,34.9214209098267,5.66-S1.R043.K,Yellow,13687996.59,3012553.939,68.88756613
-93.9996451499391,34.9214365775306,5.66-S1.R043.L,Yellow,13687972.48,3012553.939,68.75130106
-93.9986869309442,34.9213010200069,5.66-S1.R044.A,Light Blue,13688263.24,3012573.939,70.36462053
-93.9987541877122,34.9213145047282,5.66-S1.R044.B,Light Blue,13688242.49,3012573.939,70.24734553
-93.9988432583958,34.9213323629912,5.66-S1.R044.C,Light Blue,13688215.01,3012573.939,70.09203387
-93.9989323291178,34.921350221189,5.66-S1.R044.D,Light Blue,13688187.53,3012573.939,69.9367222
-93.9990213674652,34.9213680728233,5.66-S1.R044.E,Light Blue,13688160.06,3012573.939,69.78146706
-93.999110438264,34.921385930891,5.66-S1.R044.F,Light Blue,13688132.58,3012573.939,69.6261554
-93.999197240193,34.9214033339963,5.66-S1.R044.G,Dark Blue,13688105.8,3012573.939,69.4748
-93.9992840097455,34.9214207305413,5.66-S1.R044.H,Light Blue,13688079.03,3012573.939,69.32350112
-93.9993730806576,34.9214385884171,5.66-S1.R044.I,Yellow,13688051.55,3012573.939,69.16818946
-93.9994621516082,34.9214564462279,5.66-S1.R044.J,Yellow,13688024.07,3012573.939,69.0128778
-93.9995512225972,34.9214743039736,5.66-S1.R044.K,Yellow,13687996.59,3012573.939,68.85756613
-93.9996293704288,34.9214899716874,5.66-S1.R044.L,Yellow,13687972.48,3012573.939,68.72130106
-93.9986711508419,34.9213544140414,5.66-S1.R045.A,Light Blue,13688263.24,3012593.939,70.33462053
-93.9987384076506,34.9213678987712,5.66-S1.R045.B,Light Blue,13688242.49,3012593.939,70.21734553
-93.9988274783883,34.9213857570455,5.66-S1.R045.C,Light Blue,13688215.01,3012593.939,70.06203387
-93.9989165491643,34.9214036152547,5.66-S1.R045.D,Light Blue,13688187.53,3012593.939,69.9067222
-93.9990055875658,34.9214214669002,5.66-S1.R045.E,Light Blue,13688160.06,3012593.939,69.75146706
-93.9990946584186,34.9214393249793,5.66-S1.R045.F,Light Blue,13688132.58,3012593.939,69.5961554
-93.9991814604003,34.9214567280956,5.66-S1.R045.G,Dark Blue,13688105.8,3012593.939,69.4448
-93.9992682300054,34.9214741246516,5.66-S1.R045.H,Light Blue,13688079.03,3012593.939,69.29350112
-93.9993573009716,34.9214919825388,5.66-S1.R045.I,Yellow,13688051.55,3012593.939,69.13818946
-93.9994463719762,34.9215098403608,5.66-S1.R045.J,Yellow,13688024.07,3012593.939,68.9828778
-93.9995354430192,34.9215276981178,5.66-S1.R045.K,Yellow,13687996.59,3012593.939,68.82756613
-93.9996135908983,34.9215433658416,5.66-S1.R045.L,Yellow,13687972.48,3012593.939,68.69130106
-93.9986553707191,34.9214078080732,5.66-S1.R046.A,Light Blue,13688263.24,3012613.939,70.30462053
-93.9987226275687,34.9214212928116,5.66-S1.R046.B,Light Blue,13688242.49,3012613.939,70.18734553
-93.9988116983604,34.9214391510972,5.66-S1.R046.C,Light Blue,13688215.01,3012613.939,70.03203387
-93.9989007691905,34.9214570093177,5.66-S1.R046.D,Light Blue,13688187.53,3012613.939,69.8767222
-93.998989807646,34.9214748609745,5.66-S1.R046.E,Light Blue,13688160.06,3012613.939,69.72146706
-93.9990788785529,34.9214927190649,5.66-S1.R046.F,Light Blue,13688132.58,3012613.939,69.5661554
-93.9991656805872,34.9215101221922,5.66-S1.R046.G,Dark Blue,13688105.8,3012613.939,69.4148
-93.999252450245,34.9215275187593,5.66-S1.R046.H,Yellow,13688079.03,3012613.939,69.26350112
-93.9993415212652,34.9215453766577,5.66-S1.R046.I,Yellow,13688051.55,3012613.939,69.10818946
-93.9994305923238,34.9215632344911,5.66-S1.R046.J,Yellow,13688024.07,3012613.939,68.9528778
-93.9995196634209,34.9215810922594,5.66-S1.R046.K,Yellow,13687996.59,3012613.939,68.79756613
-93.9995978113473,34.9215967599931,5.66-S1.R046.L,Yellow,13687972.48,3012613.939,68.66130106
-93.9986395905761,34.9214612021024,5.66-S1.R047.A,Light Blue,13688263.24,3012633.939,70.27462053
-93.9987068474665,34.9214746868493,5.66-S1.R047.B,Light Blue,13688242.49,3012633.939,70.15734553
-93.9987959183122,34.9214925451462,5.66-S1.R047.C,Light Blue,13688215.01,3012633.939,70.00203387
-93.9988849891963,34.921510403378,5.66-S1.R047.D,Light Blue,13688187.53,3012633.939,69.8467222
-93.9989740277058,34.9215282550462,5.66-S1.R047.E,Light Blue,13688160.06,3012633.939,69.69146706
-93.9990630986667,34.9215461131478,5.66-S1.R047.F,Light Blue,13688132.58,3012633.939,69.5361554
-93.9991499007537,34.9215635162862,5.66-S1.R047.G,Dark Blue,13688105.8,3012633.939,69.3848
-93.9992366704641,34.9215809128642,5.66-S1.R047.H,Yellow,13688079.03,3012633.939,69.23350112
-93.9993257415384,34.921598770774,5.66-S1.R047.I,Yellow,13688051.55,3012633.939,69.07818946
-93.9994148126511,34.9216166286187,5.66-S1.R047.J,Yellow,13688024.07,3012633.939,68.9228778
-93.9995038838022,34.9216344863983,5.66-S1.R047.K,Yellow,13687996.59,3012633.939,68.76756613
-93.9995820317761,34.9216501541419,5.66-S1.R047.L,Yellow,13687972.48,3012633.939,68.63130106
-93.9986238104126,34.9215145961289,5.66-S1.R048.A,Light Blue,13688263.24,3012653.939,70.24462053
-93.9986910673438,34.9215280808844,5.66-S1.R048.B,Light Blue,13688242.49,3012653.939,70.12734553
-93.9987801382436,34.9215459391926,5.66-S1.R048.C,Light Blue,13688215.01,3012653.939,69.97203387
-93.9988692091817,34.9215637974357,5.66-S1.R048.D,Light Blue,13688187.53,3012653.939,69.8167222
-93.9989582477453,34.9215816491151,5.66-S1.R048.E,Light Blue,13688160.06,3012653.939,69.66146706
-93.9990473187603,34.9215995072281,5.66-S1.R048.F,Light Blue,13688132.58,3012653.939,69.5061554
-93.9991341208999,34.9216169103775,5.66-S1.R048.G,Dark Blue,13688105.8,3012653.939,69.3548
-93.999220890663,34.9216343069666,5.66-S1.R048.H,Yellow,13688079.03,3012653.939,69.20350112
-93.9993099617912,34.9216521648876,5.66-S1.R048.I,Yellow,13688051.55,3012653.939,69.04818946
-93.999399032958,34.9216700227436,5.66-S1.R048.J,Yellow,13688024.07,3012653.939,68.8928778
-93.9994881041631,34.9216878805346,5.66-S1.R048.K,Yellow,13687996.59,3012653.939,68.73756613
-93.9995662521844,34.9217035482881,5.66-S1.R048.L,Yellow,13687972.48,3012653.939,68.60130106
-93.9986080302289,34.9215679901528,5.66-S1.R049.A,Light Blue,13688263.24,3012673.939,70.21462053
-93.9986752872009,34.9215814749168,5.66-S1.R049.B,Light Blue,13688242.49,3012673.939,70.09734553
-93.9987643581546,34.9215993332363,5.66-S1.R049.C,Light Blue,13688215.01,3012673.939,69.94203387
-93.9988534291468,34.9216171914907,5.66-S1.R049.D,Light Blue,13688187.53,3012673.939,69.7867222
-93.9989424677644,34.9216350431814,5.66-S1.R049.E,Light Blue,13688160.06,3012673.939,69.63146706
-93.9990315388334,34.9216529013057,5.66-S1.R049.F,Light Blue,13688132.58,3012673.939,69.4761554
-93.9991183410257,34.9216703044661,5.66-S1.R049.G,Dark Blue,13688105.8,3012673.939,69.3248
-93.9992051108414,34.9216877010662,5.66-S1.R049.H,Yellow,13688079.03,3012673.939,69.17350112
-93.9992941820238,34.9217055589986,5.66-S1.R049.I,Yellow,13688051.55,3012673.939,69.01818946
-93.9993832532445,34.9217234168659,5.66-S1.R049.J,Yellow,13688024.07,3012673.939,68.8628778
-93.9994723245037,34.9217412746682,5.66-S1.R049.K,Yellow,13687996.59,3012673.939,68.70756613
-93.9995504725724,34.9217569424316,5.66-S1.R049.L,Yellow,13687972.48,3012673.939,68.57130106
-93.9985922500247,34.921621384174,5.66-S1.R050.A,Light Blue,13688263.24,3012693.939,70.18462053
-93.9986595070375,34.9216348689465,5.66-S1.R050.B,Light Blue,13688242.49,3012693.939,70.06734553
-93.9987485780454,34.9216527272773,5.66-S1.R050.C,Light Blue,13688215.01,3012693.939,69.91203387
-93.9988376490916,34.9216705855431,5.66-S1.R050.D,Light Blue,13688187.53,3012693.939,69.7567222
-93.9989266877632,34.9216884372451,5.66-S1.R050.E,Light Blue,13688160.06,3012693.939,69.60146706
-93.9990157588862,34.9217062953807,5.66-S1.R050.F,Light Blue,13688132.58,3012693.939,69.4461554
-93.9991025611312,34.9217236985521,5.66-S1.R050.G,Dark Blue,13688105.8,3012693.939,69.2948
-93.9991893309996,34.9217410951632,5.66-S1.R050.H,Yellow,13688079.03,3012693.939,69.14350112
-93.9992784022359,34.9217589531069,5.66-S1.R050.I,Yellow,13688051.55,3012693.939,68.98818946
-93.9993674735107,34.9217768109856,5.66-S1.R050.J,Yellow,13688024.07,3012693.939,68.8328778
-93.999456544824,34.9217946687991,5.66-S1.R050.K,Yellow,13687996.59,3012693.939,68.67756613
-93.9995346929401,34.9218103365725,5.66-S1.R050.L,Yellow,13687972.48,3012693.939,68.54130106
-93.9985764698002,34.9216747781925,5.66-S1.R051.A,Light Blue,13688263.24,3012713.939,70.15462053
-93.9986437268539,34.9216882629736,5.66-S1.R051.B,Light Blue,13688242.49,3012713.939,70.03734553
-93.9987327979157,34.9217061213157,5.66-S1.R051.C,Light Blue,13688215.01,3012713.939,69.88203387
-93.998821869016,34.9217239795928,5.66-S1.R051.D,Light Blue,13688187.53,3012713.939,69.7267222
-93.9989109077416,34.9217418313061,5.66-S1.R051.E,Light Blue,13688160.06,3012713.939,69.57146706
-93.9989999789187,34.921759689453,5.66-S1.R051.F,Light Blue,13688132.58,3012713.939,69.4161554
-93.9990867812163,34.9217770926355,5.66-S1.R051.G,Dark Blue,13688105.8,3012713.939,69.2648
-93.9991735511373,34.9217944892576,5.66-S1.R051.H,Yellow,13688079.03,3012713.939,69.11350112
-93.9992626224278,34.9218123472126,5.66-S1.R051.I,Yellow,13688051.55,3012713.939,68.95818946
-93.9993516937566,34.9218302051025,5.66-S1.R051.J,Yellow,13688024.07,3012713.939,68.8028778
-93.9994407651239,34.9218480629274,5.66-S1.R051.K,Yellow,13687996.59,3012713.939,68.64756613
-93.9995189132874,34.9218637307107,5.66-S1.R051.L,Yellow,13687972.48,3012713.939,68.51130106
-93.9985606895554,34.9217281722084,5.66-S1.R052.A,Light Blue,13688263.24,3012733.939,70.12462053
-93.9986279466498,34.921741656998,5.66-S1.R052.B,Light Blue,13688242.49,3012733.939,70.00734553
-93.9987170177657,34.9217595153514,5.66-S1.R052.C,Light Blue,13688215.01,3012733.939,69.85203387
-93.99880608892,34.9217773736398,5.66-S1.R052.D,Light Blue,13688187.53,3012733.939,69.6967222
-93.9988951276997,34.9217952253645,5.66-S1.R052.E,Light Blue,13688160.06,3012733.939,69.54146706
-93.9989841989308,34.9218130835227,5.66-S1.R052.F,Light Blue,13688132.58,3012733.939,69.3861554
-93.9990710012811,34.9218304867162,5.66-S1.R052.G,Dark Blue,13688105.8,3012733.939,69.2348
-93.9991577712547,34.9218478833493,5.66-S1.R052.H,Yellow,13688079.03,3012733.939,69.08350112
-93.9992468425992,34.9218657413156,5.66-S1.R052.I,Yellow,13688051.55,3012733.939,68.92818946
-93.9993359139821,34.9218835992169,5.66-S1.R052.J,Yellow,13688024.07,3012733.939,68.7728778
-93.9994249854034,34.921901457053,5.66-S1.R052.K,Yellow,13687996.59,3012733.939,68.61756613
-93.9995031336144,34.9219171248462,5.66-S1.R052.L,Yellow,13687972.48,3012733.939,68.48130106
-93.9985449092902,34.9217815662216,5.66-S1.R053.A,Light Blue,13688263.24,3012753.939,70.09462053
-93.9986121664254,34.9217950510197,5.66-S1.R053.B,Light Blue,13688242.49,3012753.939,69.97734553
-93.9987012375954,34.9218129093845,5.66-S1.R053.C,Light Blue,13688215.01,3012753.939,69.82203387
-93.9987903088037,34.9218307676841,5.66-S1.R053.D,Light Blue,13688187.53,3012753.939,69.6667222
-93.9988793476374,34.9218486194201,5.66-S1.R053.E,Light Blue,13688160.06,3012753.939,69.51146706
-93.9989684189226,34.9218664775897,5.66-S1.R053.F,Light Blue,13688132.58,3012753.939,69.3561554
-93.9990552213255,34.9218838807942,5.66-S1.R053.G,Dark Blue,13688105.8,3012753.939,69.2048
-93.9991419913518,34.9219012774383,5.66-S1.R053.H,Yellow,13688079.03,3012753.939,69.05350112
-93.9992310627503,34.921919135416,5.66-S1.R053.I,Yellow,13688051.55,3012753.939,68.89818946
-93.9993201341872,34.9219369933285,5.66-S1.R053.J,Yellow,13688024.07,3012753.939,68.7428778
-93.9994092056626,34.921954851176,5.66-S1.R053.K,Yellow,13687996.59,3012753.939,68.58756613
-93.999487353921,34.9219705189791,5.66-S1.R053.L,Yellow,13687972.48,3012753.939,68.45130106
-93.9985291290046,34.9218349602321,5.66-S1.R054.A,Light Blue,13688263.24,3012773.939,70.06462053
-93.9985963861807,34.9218484450388,5.66-S1.R054.B,Light Blue,13688242.49,3012773.939,69.94734553
-93.9986854574046,34.9218663034149,5.66-S1.R054.C,Light Blue,13688215.01,3012773.939,69.79203387
-93.9987745286671,34.9218841617259,5.66-S1.R054.D,Light Blue,13688187.53,3012773.939,69.6367222
-93.9988635675547,34.9219020134732,5.66-S1.R054.E,Light Blue,13688160.06,3012773.939,69.48146706
-93.998952638894,34.921919871654,5.66-S1.R054.F,Light Blue,13688132.58,3012773.939,69.3261554
-93.9990394413496,34.9219372748695,5.66-S1.R054.G,Dark Blue,13688105.8,3012773.939,69.1748
-93.9991262114285,34.9219546715247,5.66-S1.R054.H,Yellow,13688079.03,3012773.939,69.02350112
-93.999215282881,34.9219725295136,5.66-S1.R054.I,Yellow,13688051.55,3012773.939,68.86818946
-93.999304354372,34.9219903874375,5.66-S1.R054.J,Yellow,13688024.07,3012773.939,68.7128778
-93.9993934259014,34.9220082452963,5.66-S1.R054.K,Yellow,13687996.59,3012773.939,68.55756613
-93.9994715742072,34.9220239131094,5.66-S1.R054.L,Yellow,13687972.48,3012773.939,68.42130106
-93.9985133486987,34.9218883542401,5.66-S1.R055.A,Orange,13688263.24,3012793.939,70.03462053
-93.9985806059156,34.9219018390553,5.66-S1.R055.B,Light Blue,13688242.49,3012793.939,69.91734553
-93.9986696771936,34.9219196974427,5.66-S1.R055.C,Light Blue,13688215.01,3012793.939,69.76203387
-93.99875874851,34.921937555765,5.66-S1.R055.D,Light Blue,13688187.53,3012793.939,69.6067222
-93.9988477874517,34.9219554075235,5.66-S1.R055.E,Light Blue,13688160.06,3012793.939,69.45146706
-93.998936858845,34.9219732657157,5.66-S1.R055.F,Light Blue,13688132.58,3012793.939,69.2961554
-93.9990236613533,34.9219906689423,5.66-S1.R055.G,Dark Blue,13688105.8,3012793.939,69.1448
-93.9991104314849,34.9220080656084,5.66-S1.R055.H,Yellow,13688079.03,3012793.939,68.99350112
-93.9991995029914,34.9220259236087,5.66-S1.R055.I,Yellow,13688051.55,3012793.939,68.83818946
-93.9992885745364,34.9220437815439,5.66-S1.R055.J,Yellow,13688024.07,3012793.939,68.6828778
-93.9993776461199,34.922061639414,5.66-S1.R055.K,Yellow,13687996.59,3012793.939,68.52756613
-93.9994557944731,34.9220773072369,5.66-S1.R055.L,Yellow,13687972.48,3012793.939,68.39130106
-93.9984975683725,34.9219417482453,5.66-S1.R056.A,Orange,13688263.24,3012813.939,70.00462053
-93.9985648256301,34.9219552330691,5.66-S1.R056.B,Light Blue,13688242.49,3012813.939,69.88734553
-93.9986538969622,34.9219730914678,5.66-S1.R056.C,Light Blue,13688215.01,3012813.939,69.73203387
-93.9987429683327,34.9219909498014,5.66-S1.R056.D,Light Blue,13688187.53,3012813.939,69.5767222
-93.9988320073284,34.9220088015713,5.66-S1.R056.E,Light Blue,13688160.06,3012813.939,69.42146706
-93.9989210787757,34.9220266597747,5.66-S1.R056.F,Light Blue,13688132.58,3012813.939,69.2661554
-93.9990078813366,34.9220440630123,5.66-S1.R056.G,Dark Blue,13688105.8,3012813.939,69.1148
-93.9990946515209,34.9220614596895,5.66-S1.R056.H,Yellow,13688079.03,3012813.939,68.96350112
-93.9991837230815,34.9220793177011,5.66-S1.R056.I,Yellow,13688051.55,3012813.939,68.80818946
-93.9992727946805,34.9220971756476,5.66-S1.R056.J,Yellow,13688024.07,3012813.939,68.6528778
-93.999361866318,34.922115033529,5.66-S1.R056.K,Yellow,13687996.59,3012813.939,68.49756613
-93.9994400147186,34.9221307013619,5.66-S1.R056.L,Yellow,13687972.48,3012813.939,68.36130106
-93.9984817880259,34.9219951422479,5.66-S1.R057.A,Light Blue,13688263.24,3012833.939,69.97462053
-93.9985490453243,34.9220086270802,5.66-S1.R057.B,Light Blue,13688242.49,3012833.939,69.85734553
-93.9986381167104,34.9220264854902,5.66-S1.R057.C,Light Blue,13688215.01,3012833.939,69.70203387
-93.9987271881349,34.9220443438351,5.66-S1.R057.D,Light Blue,13688187.53,3012833.939,69.5467222
-93.9988162271847,34.9220621956163,5.66-S1.R057.E,Light Blue,13688160.06,3012833.939,69.39146706
-93.998905298686,34.9220800538311,5.66-S1.R057.F,Light Blue,13688132.58,3012833.939,69.2361554
-93.9989921012996,34.9220974570797,5.66-S1.R057.G,Dark Blue,13688105.8,3012833.939,69.0848
-93.9990788715365,34.9221148537679,5.66-S1.R057.H,Yellow,13688079.03,3012833.939,68.93350112
-93.9991679431512,34.9221327117908,5.66-S1.R057.I,Yellow,13688051.55,3012833.939,68.77818946
-93.9992570148043,34.9221505697486,5.66-S1.R057.J,Yellow,13688024.07,3012833.939,68.6228778
-93.9993460864958,34.9221684276413,5.66-S1.R057.K,Yellow,13687996.59,3012833.939,68.46756613
-93.9994242349438,34.9221840954841,5.66-S1.R057.L,Yellow,13687972.48,3012833.939,68.33130106
-93.9984660076589,34.9220485362478,5.66-S1.R058.A,Light Blue,13688263.24,3012853.939,69.94462053
-93.9985332649982,34.9220620210887,5.66-S1.R058.B,Light Blue,13688242.49,3012853.939,69.82734553
-93.9986223364383,34.92207987951,5.66-S1.R058.C,Light Blue,13688215.01,3012853.939,69.67203387
-93.9987114079168,34.9220977378662,5.66-S1.R058.D,Light Blue,13688187.53,3012853.939,69.5167222
-93.9988004470206,34.9221155896587,5.66-S1.R058.E,Light Blue,13688160.06,3012853.939,69.36146706
-93.998889518576,34.9221334478848,5.66-S1.R058.F,Light Blue,13688132.58,3012853.939,69.2061554
-93.9989763212423,34.9221508511444,5.66-S1.R058.G,Dark Blue,13688105.8,3012853.939,69.0548
-93.9990630915318,34.9221682478436,5.66-S1.R058.H,Yellow,13688079.03,3012853.939,68.90350112
-93.9991521632005,34.9221861058778,5.66-S1.R058.I,Yellow,13688051.55,3012853.939,68.74818946
-93.9992412349076,34.9222039638469,5.66-S1.R058.J,Yellow,13688024.07,3012853.939,68.5928778
-93.9993303066532,34.922221821751,5.66-S1.R058.K,Yellow,13687996.59,3012853.939,68.43756613
-93.9994084551486,34.9222374896037,5.66-S1.R058.L,Yellow,13687972.48,3012853.939,68.30130106
